CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_AvgScore,TotalOrders,TotalItemsBought,AvgOrderValue,CustomerLifespanDays,Churned,Cluster,Segment
18256,United Kingdom,387,1,110.7,4,1,1,2.0,1,180,11.07,0,1,2,Hibernating
15853,United Kingdom,51,1,110.8,2,1,1,1.3333333333333333,1,135,3.69,0,0,0,Loyal Regulars
15537,United Kingdom,163,1,110.92,3,1,1,1.6666666666666667,1,29,4.62,0,1,0,Loyal Regulars
14509,United Kingdom,534,1,110.95,5,2,1,2.6666666666666665,1,38,4.44,0,1,2,Hibernating
12692,France,637,1,110.95,5,2,1,2.6666666666666665,1,36,8.53,0,1,2,Hibernating
16064,United Kingdom,725,1,111.0,5,2,1,2.6666666666666665,1,56,6.17,0,1,2,Hibernating
14464,United Kingdom,568,2,111.0,5,2,1,2.6666666666666665,2,62,27.75,59,1,2,Hibernating
18120,United Kingdom,214,1,111.15,4,1,1,2.0,1,31,6.54,0,1,0,Loyal Regulars
17887,United Kingdom,129,1,111.35,3,1,1,1.6666666666666667,1,30,11.14,0,1,0,Loyal Regulars
17304,United Kingdom,534,1,111.5,5,2,1,2.6666666666666665,1,73,22.3,0,1,2,Hibernating
18124,United Kingdom,472,1,111.53,5,1,1,2.3333333333333335,1,51,4.65,0,1,2,Hibernating
14668,United Kingdom,445,1,111.63,5,1,1,2.3333333333333335,1,49,9.3,0,1,2,Hibernating
17957,United Kingdom,66,1,111.68,3,1,1,1.6666666666666667,1,287,3.6,0,0,0,Loyal Regulars
16547,United Kingdom,546,1,111.71,5,2,1,2.6666666666666665,1,113,4.14,0,1,2,Hibernating
15875,United Kingdom,646,1,111.72,5,2,1,2.6666666666666665,1,76,4.47,0,1,2,Hibernating
14750,United Kingdom,736,1,112.03,5,2,1,2.6666666666666665,1,65,3.5,0,1,2,Hibernating
12756,Japan,86,1,112.08,3,1,1,1.6666666666666667,1,144,28.02,0,0,0,Loyal Regulars
17900,United Kingdom,190,2,112.2,4,2,1,2.3333333333333335,2,73,18.7,0,1,0,Loyal Regulars
17893,United Kingdom,225,1,112.25,4,1,1,2.0,1,161,7.02,0,1,0,Loyal Regulars
17816,United Kingdom,36,6,112.32,2,4,1,2.3333333333333335,6,96,2.04,688,0,0,Loyal Regulars
13620,United Kingdom,528,1,112.34,5,2,1,2.6666666666666665,1,74,22.47,0,1,2,Hibernating
15610,United Kingdom,51,1,112.46,2,1,1,1.3333333333333333,1,66,18.74,0,0,0,Loyal Regulars
15899,United Kingdom,368,1,112.5,4,1,1,2.0,1,78,14.06,0,1,2,Hibernating
18129,United Kingdom,243,1,112.55,4,1,1,2.0,1,48,8.04,0,1,0,Loyal Regulars
16697,United Kingdom,241,1,112.75,4,1,1,2.0,1,27,5.37,0,1,0,Loyal Regulars
14689,United Kingdom,208,1,112.8,4,1,1,2.0,1,76,8.68,0,1,0,Loyal Regulars
17784,United Kingdom,550,1,112.86,5,2,1,2.6666666666666665,1,72,4.91,0,1,2,Hibernating
16821,United Kingdom,381,1,113.35,4,1,1,2.0,1,13,16.19,0,1,2,Hibernating
18105,United Kingdom,37,1,113.48,2,1,1,1.3333333333333333,1,46,6.3,0,0,0,Loyal Regulars
14457,United Kingdom,310,1,113.64,4,1,1,2.0,1,88,28.41,0,1,2,Hibernating
18148,United Kingdom,646,1,114.1,5,2,1,2.6666666666666665,1,64,10.37,0,1,2,Hibernating
14582,United Kingdom,40,1,114.11,2,1,1,1.3333333333333333,1,73,19.02,0,0,0,Loyal Regulars
12938,United Kingdom,25,1,114.14,2,1,1,1.3333333333333333,1,140,12.68,0,0,0,Loyal Regulars
14652,United Kingdom,77,1,114.18,3,1,1,1.6666666666666667,1,53,3.94,0,0,0,Loyal Regulars
14974,United Kingdom,37,1,114.39,2,1,1,1.3333333333333333,1,44,5.45,0,0,0,Loyal Regulars
17275,United Kingdom,383,1,114.52,4,1,1,2.0,1,72,4.77,0,1,2,Hibernating
14632,United Kingdom,262,1,114.56,4,1,1,2.0,1,96,14.32,0,1,2,Hibernating
16247,United Kingdom,170,1,114.56,3,1,1,1.6666666666666667,1,182,7.16,0,1,0,Loyal Regulars
13188,United Kingdom,11,1,114.6,1,1,1,1.0,1,25,57.3,0,0,0,Loyal Regulars
15905,United Kingdom,543,1,114.69,5,2,1,2.6666666666666665,1,82,5.21,0,1,2,Hibernating
17933,United Kingdom,632,1,114.69,5,2,1,2.6666666666666665,1,63,8.19,0,1,2,Hibernating
17401,United Kingdom,541,1,114.85,5,2,1,2.6666666666666665,1,34,9.57,0,1,2,Hibernating
15352,United Kingdom,548,1,114.95,5,2,1,2.6666666666666665,1,43,3.11,0,1,2,Hibernating
18012,United Kingdom,723,1,115.3,5,2,1,2.6666666666666665,1,63,8.87,0,1,2,Hibernating
18027,United Kingdom,98,1,115.31,3,1,1,1.6666666666666667,1,78,5.49,0,1,0,Loyal Regulars
17208,United Kingdom,395,1,115.35,4,1,1,2.0,1,103,4.81,0,1,2,Hibernating
13241,United Kingdom,411,1,115.58,5,1,1,2.3333333333333335,1,48,2.75,0,1,2,Hibernating
14721,United Kingdom,379,1,115.77,4,1,1,2.0,1,59,4.29,0,1,2,Hibernating
14143,United Kingdom,133,1,115.8,3,1,1,1.6666666666666667,1,30,16.54,0,1,0,Loyal Regulars
13170,United Kingdom,26,1,116.01,2,1,1,1.3333333333333333,1,147,3.63,0,0,0,Loyal Regulars
14874,United Kingdom,535,1,116.18,5,2,1,2.6666666666666665,1,148,19.36,0,1,2,Hibernating
17117,United Kingdom,288,1,116.2,4,1,1,2.0,1,68,12.91,0,1,2,Hibernating
16959,United Kingdom,87,1,117.35,3,1,1,1.6666666666666667,1,49,16.76,0,0,0,Loyal Regulars
17654,United Kingdom,277,1,117.55,4,1,1,2.0,1,41,5.34,0,1,2,Hibernating
16291,Portugal,682,1,117.72,5,2,1,2.6666666666666665,1,1,117.72,0,1,2,Hibernating
12929,United Kingdom,311,1,117.85,4,1,1,2.0,1,37,14.73,0,1,2,Hibernating
13193,United Kingdom,61,1,117.88,3,1,1,1.6666666666666667,1,50,4.06,0,0,0,Loyal Regulars
14155,United Kingdom,266,1,118.75,4,1,1,2.0,1,25,19.79,0,1,2,Hibernating
17079,United Kingdom,78,1,118.8,3,1,1,1.6666666666666667,1,24,59.4,0,0,0,Loyal Regulars
17280,United Kingdom,438,1,118.86,5,1,1,2.3333333333333335,1,74,19.81,0,1,2,Hibernating
15843,United Kingdom,303,1,118.95,4,1,1,2.0,1,27,14.87,0,1,2,Hibernating
17177,United Kingdom,505,1,119.5,5,1,1,2.3333333333333335,1,40,4.12,0,1,2,Hibernating
15161,United Kingdom,388,1,119.92,4,1,1,2.0,1,144,3.63,0,1,2,Hibernating
14453,United Kingdom,190,1,119.93,4,1,1,2.0,1,49,5.45,0,1,0,Loyal Regulars
14259,United Kingdom,141,1,120.0,3,1,1,1.6666666666666667,1,68,24.0,0,1,0,Loyal Regulars
18015,United Kingdom,4,1,120.03,1,1,1,1.0,1,157,2.61,0,0,0,Loyal Regulars
17543,United Kingdom,549,1,120.05,5,2,1,2.6666666666666665,1,62,9.23,0,1,2,Hibernating
14884,United Kingdom,669,1,120.6,5,2,1,2.6666666666666665,1,72,15.08,0,1,2,Hibernating
17446,United Kingdom,176,2,120.9,3,2,1,2.0,2,198,13.43,134,1,0,Loyal Regulars
17260,United Kingdom,411,1,120.95,5,1,1,2.3333333333333335,1,23,20.16,0,1,2,Hibernating
15049,United Kingdom,273,1,121.17,4,1,1,2.0,1,63,40.39,0,1,2,Hibernating
13182,United Kingdom,45,1,121.18,2,1,1,1.3333333333333333,1,201,11.02,0,0,0,Loyal Regulars
13244,United Kingdom,92,1,121.74,3,1,1,1.6666666666666667,1,38,4.51,0,1,0,Loyal Regulars
16073,United Kingdom,297,1,122.4,4,1,1,2.0,1,48,122.4,0,1,2,Hibernating
13084,United Kingdom,491,1,122.4,5,1,1,2.3333333333333335,1,144,61.2,0,1,2,Hibernating
12969,United Kingdom,602,1,122.45,5,2,1,2.6666666666666665,1,55,24.49,0,1,2,Hibernating
14076,United Kingdom,129,1,122.47,3,1,1,1.6666666666666667,1,81,2.66,0,1,0,Loyal Regulars
14165,United Kingdom,275,1,122.54,4,1,1,2.0,1,54,4.9,0,1,2,Hibernating
13638,United Kingdom,15,1,122.64,1,1,1,1.0,1,93,15.33,0,0,0,Loyal Regulars
13876,United Kingdom,63,1,122.7,3,1,1,1.6666666666666667,1,36,17.53,0,0,0,Loyal Regulars
16068,United Kingdom,593,1,122.93,5,2,1,2.6666666666666665,1,52,3.15,0,1,2,Hibernating
15927,United Kingdom,647,1,123.39,5,2,1,2.6666666666666665,1,69,7.26,0,1,2,Hibernating
14187,United Kingdom,473,1,123.5,5,1,1,2.3333333333333335,1,50,15.44,0,1,2,Hibernating
13968,United Kingdom,423,1,123.66,5,1,1,2.3333333333333335,1,174,15.46,0,1,2,Hibernating
15779,United Kingdom,463,2,124.08,5,2,1,2.6666666666666665,2,20,15.51,69,1,2,Hibernating
12773,Portugal,564,1,124.25,5,2,1,2.6666666666666665,1,109,20.71,0,1,2,Hibernating
18000,United Kingdom,564,1,124.25,5,2,1,2.6666666666666665,1,109,20.71,0,1,2,Hibernating
17316,United Kingdom,420,1,124.45,5,1,1,2.3333333333333335,1,44,3.56,0,1,2,Hibernating
17541,United Kingdom,509,1,124.46,5,1,1,2.3333333333333335,1,46,3.77,0,1,2,Hibernating
16849,United Kingdom,186,1,124.57,3,1,1,1.6666666666666667,1,33,15.57,0,1,0,Loyal Regulars
13312,United Kingdom,451,1,124.75,5,1,1,2.3333333333333335,1,41,24.95,0,1,2,Hibernating
14726,United Kingdom,654,1,124.75,5,2,1,2.6666666666666665,1,91,6.57,0,1,2,Hibernating
17148,United Kingdom,51,1,124.88,2,1,1,1.3333333333333333,1,82,13.88,0,0,0,Loyal Regulars
13912,United Kingdom,423,1,124.95,5,1,1,2.3333333333333335,1,29,17.85,0,1,2,Hibernating
15731,United Kingdom,553,1,125.3,5,2,1,2.6666666666666665,1,122,15.66,0,1,2,Hibernating
15017,United Kingdom,33,1,125.58,2,1,1,1.3333333333333333,1,63,6.28,0,0,0,Loyal Regulars
16925,United Kingdom,540,1,125.65,5,2,1,2.6666666666666665,1,123,6.98,0,1,2,Hibernating
13522,United Kingdom,30,1,125.8,2,1,1,1.3333333333333333,1,44,25.16,0,0,0,Loyal Regulars
12814,Poland,101,1,125.92,3,1,1,1.6666666666666667,1,49,62.96,0,1,0,Loyal Regulars
17657,United Kingdom,430,1,126.0,5,1,1,2.3333333333333335,1,60,18.0,0,1,2,Hibernating
13794,United Kingdom,546,1,126.03,5,2,1,2.6666666666666665,1,63,14.0,0,1,2,Hibernating
16294,United Kingdom,476,1,126.05,5,1,1,2.3333333333333335,1,54,15.76,0,1,2,Hibernating
15463,United Kingdom,29,1,126.14,2,1,1,1.3333333333333333,1,106,18.02,0,0,0,Loyal Regulars
14751,United Kingdom,684,2,126.45,5,2,1,2.6666666666666665,2,65,18.06,42,1,2,Hibernating
16973,United Kingdom,386,1,127.0,4,1,1,2.0,1,60,21.17,0,1,2,Hibernating
15578,United Kingdom,162,1,127.1,3,1,1,1.6666666666666667,1,52,9.78,0,1,0,Loyal Regulars
13053,United Kingdom,621,1,127.65,5,2,1,2.6666666666666665,1,47,7.51,0,1,2,Hibernating
16397,United Kingdom,628,1,127.88,5,2,1,2.6666666666666665,1,50,11.63,0,1,2,Hibernating
13666,United Kingdom,60,5,127.9,3,4,1,2.6666666666666665,5,54,6.73,675,0,0,Loyal Regulars
15892,United Kingdom,669,1,128.2,5,2,1,2.6666666666666665,1,46,3.37,0,1,2,Hibernating
16251,United Kingdom,512,1,128.31,5,1,1,2.3333333333333335,1,44,6.42,0,1,2,Hibernating
17089,United Kingdom,386,1,128.45,4,1,1,2.0,1,35,32.11,0,1,2,Hibernating
16828,United Kingdom,93,2,128.5,3,2,1,2.0,2,59,16.06,19,1,0,Loyal Regulars
17056,United Kingdom,738,1,128.6,5,2,1,2.6666666666666665,1,26,16.08,0,1,2,Hibernating
13071,United Kingdom,612,1,129.22,5,2,1,2.6666666666666665,1,30,10.77,0,1,2,Hibernating
12555,Spain,682,1,129.23,5,2,1,2.6666666666666665,1,1,129.23,0,1,2,Hibernating
14999,United Kingdom,592,1,129.48,5,2,1,2.6666666666666665,1,88,14.39,0,1,2,Hibernating
17847,United Kingdom,515,2,129.69,5,2,1,2.6666666666666665,2,29,14.41,130,1,2,Hibernating
14865,United Kingdom,7,4,129.72,1,4,1,2.0,4,300,14.41,731,0,0,Loyal Regulars
15317,United Kingdom,677,1,129.75,5,2,1,2.6666666666666665,1,45,25.95,0,1,2,Hibernating
17762,United Kingdom,456,1,129.75,5,1,1,2.3333333333333335,1,129,7.63,0,1,2,Hibernating
16288,United Kingdom,470,1,129.85,5,1,1,2.3333333333333335,1,19,18.55,0,1,2,Hibernating
17818,United Kingdom,737,1,130.18,5,2,1,2.6666666666666665,1,90,2.83,0,1,2,Hibernating
16410,United Kingdom,734,1,130.32,5,2,1,2.6666666666666665,1,348,26.06,0,1,2,Hibernating
17240,United Kingdom,596,1,130.6,5,2,1,2.6666666666666665,1,108,18.66,0,1,2,Hibernating
15844,United Kingdom,46,1,130.74,2,1,1,1.3333333333333333,1,134,11.89,0,0,0,Loyal Regulars
16865,United Kingdom,401,1,130.95,4,1,1,2.0,1,157,8.18,0,1,2,Hibernating
17225,United Kingdom,581,1,131.15,5,2,1,2.6666666666666665,1,36,26.23,0,1,2,Hibernating
14378,United Kingdom,621,1,131.25,5,2,1,2.6666666666666665,1,57,14.58,0,1,2,Hibernating
15409,United Kingdom,721,1,131.25,5,2,1,2.6666666666666665,1,59,14.58,0,1,2,Hibernating
14795,United Kingdom,166,1,131.45,3,1,1,1.6666666666666667,1,17,21.91,0,1,0,Loyal Regulars
13586,United Kingdom,541,1,131.53,5,2,1,2.6666666666666665,1,39,6.26,0,1,2,Hibernating
17455,United Kingdom,203,1,131.7,4,1,1,2.0,1,66,16.46,0,1,0,Loyal Regulars
17297,United Kingdom,17,1,131.78,1,1,1,1.0,1,67,2.58,0,0,0,Loyal Regulars
17565,United Kingdom,586,1,131.83,5,2,1,2.6666666666666665,1,67,4.39,0,1,2,Hibernating
14438,United Kingdom,306,1,131.9,4,1,1,2.0,1,82,14.66,0,1,2,Hibernating
14444,United Kingdom,456,1,132.04,5,1,1,2.3333333333333335,1,180,10.16,0,1,2,Hibernating
12964,United Kingdom,437,1,132.24,5,1,1,2.3333333333333335,1,56,5.09,0,1,2,Hibernating
17909,United Kingdom,737,1,132.55,5,2,1,2.6666666666666665,1,41,14.73,0,1,2,Hibernating
12467,USA,423,1,132.8,5,1,1,2.3333333333333335,1,129,14.76,0,1,2,Hibernating
17881,United Kingdom,304,1,133.35,4,1,1,2.0,1,32,16.67,0,1,2,Hibernating
15056,United Kingdom,520,1,133.45,5,1,1,2.3333333333333335,1,81,19.06,0,1,2,Hibernating
14349,United Kingdom,10,1,133.5,1,1,1,1.0,1,86,4.31,0,0,0,Loyal Regulars
16886,United Kingdom,456,1,134.0,5,1,1,2.3333333333333335,1,48,16.75,0,1,2,Hibernating
14280,United Kingdom,196,1,134.04,4,1,1,2.0,1,52,16.75,0,1,0,Loyal Regulars
16486,United Kingdom,537,1,134.36,5,2,1,2.6666666666666665,1,24,19.19,0,1,2,Hibernating
15926,United Kingdom,542,1,134.44,5,2,1,2.6666666666666665,1,155,19.21,0,1,2,Hibernating
14174,United Kingdom,33,1,134.46,2,1,1,1.3333333333333333,1,94,5.17,0,0,0,Loyal Regulars
17826,United Kingdom,374,1,134.59,4,1,1,2.0,1,85,3.96,0,1,2,Hibernating
14340,United Kingdom,218,1,134.7,4,1,1,2.0,1,58,22.45,0,1,0,Loyal Regulars
16055,United Kingdom,220,1,134.8,4,1,1,2.0,1,22,16.85,0,1,0,Loyal Regulars
13119,United Kingdom,668,1,134.9,5,2,1,2.6666666666666665,1,110,12.26,0,1,2,Hibernating
13364,United Kingdom,71,1,134.96,3,1,1,1.6666666666666667,1,71,13.5,0,0,0,Loyal Regulars
17960,United Kingdom,171,3,135.08,3,3,1,2.3333333333333335,3,60,3.65,470,1,0,Loyal Regulars
13702,United Kingdom,445,1,135.18,5,1,1,2.3333333333333335,1,74,27.04,0,1,2,Hibernating
13144,United Kingdom,332,2,135.35,4,2,1,2.3333333333333335,2,29,22.56,99,1,2,Hibernating
14588,United Kingdom,578,1,135.39,5,2,1,2.6666666666666665,1,62,8.46,0,1,2,Hibernating
13076,United Kingdom,457,1,135.4,5,1,1,2.3333333333333335,1,44,15.04,0,1,2,Hibernating
16665,United Kingdom,362,1,135.4,4,1,1,2.0,1,59,15.04,0,1,2,Hibernating
14391,United Kingdom,576,1,135.6,5,2,1,2.6666666666666665,1,168,9.69,0,1,2,Hibernating
16114,United Kingdom,170,1,135.75,3,1,1,1.6666666666666667,1,43,16.97,0,1,0,Loyal Regulars
15419,United Kingdom,24,1,135.86,2,1,1,1.3333333333333333,1,230,16.98,0,0,0,Loyal Regulars
14889,United Kingdom,336,1,135.9,4,1,1,2.0,1,90,13.59,0,1,2,Hibernating
12968,United Kingdom,112,1,135.95,3,1,1,1.6666666666666667,1,73,27.19,0,1,0,Loyal Regulars
17583,United Kingdom,560,1,135.95,5,2,1,2.6666666666666665,1,55,19.42,0,1,2,Hibernating
14366,United Kingdom,525,1,136.0,5,1,1,2.3333333333333335,1,16,136.0,0,1,2,Hibernating
16462,United Kingdom,73,3,136.0,3,3,1,2.3333333333333335,3,16,45.33,210,0,0,Loyal Regulars
16876,United Kingdom,403,1,136.01,4,1,1,2.0,1,181,4.25,0,1,2,Hibernating
17972,United Kingdom,241,1,136.04,4,1,1,2.0,1,37,4.39,0,1,0,Loyal Regulars
16651,United Kingdom,586,1,136.2,5,2,1,2.6666666666666665,1,60,22.7,0,1,2,Hibernating
16289,United Kingdom,462,1,136.31,5,1,1,2.3333333333333335,1,97,6.49,0,1,2,Hibernating
16237,United Kingdom,437,1,136.65,5,1,1,2.3333333333333335,1,57,19.52,0,1,2,Hibernating
13907,United Kingdom,691,1,136.8,5,2,1,2.6666666666666665,1,68,34.2,0,1,2,Hibernating
15836,United Kingdom,50,1,137.37,2,1,1,1.3333333333333333,1,26,13.74,0,0,0,Loyal Regulars
13279,United Kingdom,78,1,137.75,3,1,1,1.6666666666666667,1,73,15.31,0,0,0,Loyal Regulars
16396,United Kingdom,476,1,137.8,5,1,1,2.3333333333333335,1,80,17.23,0,1,2,Hibernating
12512,Israel,66,2,138.03,3,2,1,2.0,2,99,4.06,0,0,0,Loyal Regulars
15663,United Kingdom,106,1,138.14,3,1,1,1.6666666666666667,1,106,15.35,0,1,0,Loyal Regulars
17982,United Kingdom,680,1,138.18,5,2,1,2.6666666666666665,1,117,10.63,0,1,2,Hibernating
13716,United Kingdom,269,1,138.28,4,1,1,2.0,1,138,6.58,0,1,2,Hibernating
12902,United Kingdom,264,1,138.68,4,1,1,2.0,1,66,13.87,0,1,2,Hibernating
13273,United Kingdom,113,1,138.98,3,1,1,1.6666666666666667,1,153,8.69,0,1,0,Loyal Regulars
18209,United Kingdom,28,1,139.1,2,1,1,1.3333333333333333,1,58,17.39,0,0,0,Loyal Regulars
14707,United Kingdom,435,2,139.2,5,2,1,2.6666666666666665,2,96,69.6,141,1,2,Hibernating
14772,United Kingdom,112,1,139.26,3,1,1,1.6666666666666667,1,82,15.47,0,1,0,Loyal Regulars
16483,United Kingdom,192,1,139.35,4,1,1,2.0,1,44,7.33,0,1,0,Loyal Regulars
16840,United Kingdom,603,2,139.85,5,2,1,2.6666666666666665,2,117,15.54,71,1,2,Hibernating
15848,United Kingdom,621,1,139.94,5,2,1,2.6666666666666665,1,46,4.0,0,1,2,Hibernating
13839,United Kingdom,486,1,139.95,5,1,1,2.3333333333333335,1,25,19.99,0,1,2,Hibernating
15324,United Kingdom,701,1,140.22,5,2,1,2.6666666666666665,1,74,17.53,0,1,2,Hibernating
13483,United Kingdom,65,1,140.34,3,1,1,1.6666666666666667,1,160,14.03,0,0,0,Loyal Regulars
15702,Nigeria,476,2,140.39,5,2,1,2.6666666666666665,2,103,4.68,206,1,2,Hibernating
15388,Canada,270,1,140.54,4,1,1,2.0,1,88,14.05,0,1,2,Hibernating
14773,United Kingdom,592,1,140.55,5,2,1,2.6666666666666665,1,53,14.05,0,1,2,Hibernating
17959,United Kingdom,592,1,140.75,5,2,1,2.6666666666666665,1,49,70.38,0,1,2,Hibernating
12636,USA,738,1,141.0,5,2,1,2.6666666666666665,1,1,141.0,0,1,2,Hibernating
17273,United Kingdom,424,1,141.12,5,1,1,2.3333333333333335,1,133,11.76,0,1,2,Hibernating
14041,United Kingdom,266,1,141.41,4,1,1,2.0,1,94,6.73,0,1,2,Hibernating
14386,United Kingdom,296,1,142.4,4,1,1,2.0,1,54,20.34,0,1,2,Hibernating
15761,United Kingdom,442,1,143.05,5,1,1,2.3333333333333335,1,31,28.61,0,1,2,Hibernating
17149,United Kingdom,451,1,143.1,5,1,1,2.3333333333333335,1,18,23.85,0,1,2,Hibernating
15705,United Kingdom,201,1,143.1,4,1,1,2.0,1,62,23.85,0,1,0,Loyal Regulars
14574,United Kingdom,732,1,143.7,5,2,1,2.6666666666666665,1,63,13.06,0,1,2,Hibernating
14604,United Kingdom,633,1,143.86,5,2,1,2.6666666666666665,1,88,6.25,0,1,2,Hibernating
12387,Australia,415,1,143.94,5,1,1,2.3333333333333335,1,134,15.99,0,1,2,Hibernating
12587,Finland,7,1,144.0,1,1,1,1.0,1,51,36.0,0,0,0,Loyal Regulars
17186,United Kingdom,46,2,144.0,2,2,1,1.6666666666666667,2,200,72.0,14,0,0,Loyal Regulars
15816,United Kingdom,542,2,144.15,5,2,1,2.6666666666666665,2,54,13.1,0,1,2,Hibernating
14109,United Kingdom,72,1,144.2,3,1,1,1.6666666666666667,1,88,16.02,0,0,0,Loyal Regulars
17938,United Kingdom,420,1,144.29,5,1,1,2.3333333333333335,1,53,4.98,0,1,2,Hibernating
16852,United Kingdom,10,2,144.91,1,3,1,1.6666666666666667,2,56,16.1,166,0,0,Loyal Regulars
15902,United Kingdom,380,1,145.01,4,1,1,2.0,1,124,8.06,0,1,2,Hibernating
16598,United Kingdom,285,1,145.05,4,1,1,2.0,1,73,14.5,0,1,2,Hibernating
14972,United Kingdom,128,2,145.07,3,2,1,2.0,2,40,7.25,253,1,0,Loyal Regulars
17199,United Kingdom,582,1,145.12,5,2,1,2.6666666666666665,1,304,16.12,0,1,2,Hibernating
15937,United Kingdom,64,1,145.35,3,1,1,1.6666666666666667,1,73,20.76,0,0,0,Loyal Regulars
13866,United Kingdom,74,1,145.67,3,1,1,1.6666666666666667,1,57,20.81,0,0,0,Loyal Regulars
12565,Saudi Arabia,288,1,145.92,4,1,1,2.0,1,80,16.21,0,1,2,Hibernating
18137,United Kingdom,551,2,145.99,5,2,1,2.6666666666666665,2,59,5.03,0,1,2,Hibernating
15496,United Kingdom,631,1,146.14,5,2,1,2.6666666666666665,1,98,6.64,0,1,2,Hibernating
14683,United Kingdom,588,1,146.56,5,2,1,2.6666666666666665,1,386,6.98,0,1,2,Hibernating
17030,United Kingdom,63,1,146.87,3,1,1,1.6666666666666667,1,146,13.35,0,0,0,Loyal Regulars
17794,United Kingdom,686,2,147.3,5,2,1,2.6666666666666665,2,46,21.04,2,1,2,Hibernating
14098,United Kingdom,36,1,147.35,2,1,1,1.3333333333333333,1,104,7.02,0,0,0,Loyal Regulars
16724,United Kingdom,404,1,147.35,4,1,1,2.0,1,69,8.67,0,1,2,Hibernating
15479,United Kingdom,733,1,147.4,5,2,1,2.6666666666666665,1,38,16.38,0,1,2,Hibernating
13578,United Kingdom,409,1,147.66,4,1,1,2.0,1,127,16.41,0,1,2,Hibernating
17859,United Kingdom,304,1,148.21,4,1,1,2.0,1,127,5.93,0,1,2,Hibernating
13457,United Kingdom,688,2,148.22,5,2,1,2.6666666666666665,2,96,16.47,49,1,2,Hibernating
17592,United Kingdom,738,1,148.3,5,2,1,2.6666666666666665,1,38,11.41,0,1,2,Hibernating
15283,United Kingdom,390,3,148.33,4,3,1,2.6666666666666665,3,27,16.48,128,1,2,Hibernating
15526,United Kingdom,33,2,148.44,2,3,1,2.0,2,24,37.11,0,0,0,Loyal Regulars
17549,United Kingdom,23,2,148.86,2,3,1,2.0,2,210,24.81,28,0,0,Loyal Regulars
13003,United Kingdom,105,3,149.05,3,3,1,2.3333333333333335,3,103,24.84,109,1,0,Loyal Regulars
15435,United Kingdom,22,1,149.29,2,1,1,1.3333333333333333,1,54,5.15,0,0,0,Loyal Regulars
17390,United Kingdom,420,1,149.3,5,1,1,2.3333333333333335,1,49,12.44,0,1,2,Hibernating
18038,United Kingdom,556,1,149.41,5,2,1,2.6666666666666665,1,85,4.67,0,1,2,Hibernating
17946,United Kingdom,233,2,149.58,4,2,1,2.3333333333333335,2,75,7.48,26,1,0,Loyal Regulars
13257,United Kingdom,436,1,149.75,5,1,1,2.3333333333333335,1,33,21.39,0,1,2,Hibernating
17234,United Kingdom,182,1,149.89,3,1,1,1.6666666666666667,1,55,10.71,0,1,0,Loyal Regulars
14845,United Kingdom,599,1,150.0,5,2,1,2.6666666666666665,1,600,150.0,0,1,2,Hibernating
14084,United Kingdom,512,1,150.5,5,1,1,2.3333333333333335,1,306,21.5,0,1,2,Hibernating
15775,United Kingdom,245,2,150.5,4,2,1,2.3333333333333335,2,260,16.72,386,1,0,Loyal Regulars
15991,United Kingdom,534,1,150.55,5,2,1,2.6666666666666665,1,41,25.09,0,1,2,Hibernating
14980,United Kingdom,737,1,150.68,5,2,1,2.6666666666666665,1,79,6.28,0,1,2,Hibernating
12959,United Kingdom,484,1,150.95,5,1,1,2.3333333333333335,1,109,18.87,0,1,2,Hibernating
14073,United Kingdom,32,1,151.04,2,1,1,1.3333333333333333,1,130,11.62,0,0,0,Loyal Regulars
16337,United Kingdom,36,1,151.05,2,1,1,1.3333333333333333,1,87,15.1,0,0,0,Loyal Regulars
13697,United Kingdom,38,1,151.3,2,1,1,1.3333333333333333,1,177,12.61,0,0,0,Loyal Regulars
18076,United Kingdom,380,1,151.49,4,1,1,2.0,1,164,18.94,0,1,2,Hibernating
16617,United Kingdom,235,1,151.85,4,1,1,2.0,1,91,30.37,0,1,0,Loyal Regulars
13653,United Kingdom,487,1,152.2,5,1,1,2.3333333333333335,1,72,16.91,0,1,2,Hibernating
17327,United Kingdom,409,2,152.35,4,2,1,2.3333333333333335,2,59,38.09,153,1,2,Hibernating
14066,United Kingdom,266,1,152.55,4,1,1,2.0,1,45,21.79,0,1,2,Hibernating
18113,United Kingdom,368,1,152.64,4,1,1,2.0,1,144,76.32,0,1,2,Hibernating
18138,United Kingdom,295,1,152.65,4,1,1,2.0,1,38,19.08,0,1,2,Hibernating
16507,United Kingdom,572,1,152.76,5,2,1,2.6666666666666665,1,116,3.55,0,1,2,Hibernating
16248,United Kingdom,61,1,152.94,3,1,1,1.6666666666666667,1,78,21.85,0,0,0,Loyal Regulars
12602,France,58,1,153.12,2,1,1,1.3333333333333333,1,162,12.76,0,0,0,Loyal Regulars
15431,United Kingdom,502,1,153.24,5,1,1,2.3333333333333335,1,84,76.62,0,1,2,Hibernating
15560,United Kingdom,397,2,153.52,4,2,1,2.3333333333333335,2,72,15.35,0,1,2,Hibernating
17517,United Kingdom,308,1,153.94,4,1,1,2.0,1,102,13.99,0,1,2,Hibernating
13490,United Kingdom,654,1,154.25,5,2,1,2.6666666666666665,1,25,19.28,0,1,2,Hibernating
15226,United Kingdom,310,1,154.41,4,1,1,2.0,1,71,19.3,0,1,2,Hibernating
